"page","term","title","authors","year","n_citations","abstract"
19,"miR-449a","中国人群 miR-449a 单核苷酸多态性与胃癌易感性的相关性研究","","2016",2,"… GG型患者比AA型患者miR-449a表达水平下降.与AA基因型相比,miR-449a靶基因PRKCE在
GG基因型胃癌患者中有更高的表达.结论该研究发现miR-449a rs112310158是胃癌的遗传易感…"
19,"miR-449a","[CITATION][C] MiR-449a 和 PLAGL2 在卵巢癌中的表达关系及临床意义","","2019",1,""
19,"miR-449a","miR⁃ 449a 通过 NOTCH1 介导铁死亡调控非小细胞肺癌细胞增殖 和凋亡.","","2022",2,"… [Abstract] Objective To investigate the regulatory effect of miR⁃449a on the proliferation and 
… [摘要]目的探讨miR⁃449a对非小细胞肺癌细胞增殖和凋亡的调控作用及其分子机制.方法用miR…"
19,"miR-449a","[CITATION][C] MiR⁃ 449a 在结直肠癌中的表达及意义","","2014",1,""
19,"miR-449a","微小核糖核酸 miR-449a 对前列腺癌细胞凋亡的影响","","2018",1,"… )检测前列腺癌组织及细胞中miR-449a的表达;流式细胞术… miR-449a信使RNA水平在
前列腺癌组织与癌旁组织比较,表达下降(0.481±0.055,0.951±0.039),差异有统计学意义(P<0.05);miR-449a…"
19,"miR-449a","[HTML][HTML] miR-449a/b 负反馈调节 E2F1 抑制胃癌细胞增殖","","2020",2,"… 等 [12] 研究发现miR-449a/b通过激活p53信号途径抑制细胞增殖，但miR-449a/b与E2F1之
间的… 研究结果提示miR-449a/b、E2F1在胃癌组织中相对于癌旁胃组织有异常表达，且miR-449a/b的…"
20,"miR-449a","LINC01123 通过 miR-449a 调控 HGF/c-MET 通路参与 宫颈癌发生发展的分子机制.","","2022",1,"… miR-449a… ,miR-449a表达,细胞凋亡率 升高(P<0.05);下调miR-449a的表达可明显减弱
LINC01123沉默对CaSki细胞增殖,迁移和侵袭的抑制作用(P< 0.05).双荧光素酶检测结果显示,miR-449a…"
20,"miR-449a","miR・449a 在乳腺癌组织中的表达及生物信息学分析.","","2023",NA,"… Abstract:This study investigated the expression of miR⁃449a in breast cancer tissues and 
its role in the development of breast cancer. The relative expression of miR⁃449a in 83 cases …"
20,"miR-449a","miR-449a 通过靶向 KLF4 蛋白导致血管平滑肌细胞表型转化","","2020",1,"… miR-449a对于血管平滑肌细胞表型转化,增殖和迁移的作用.方法首先构建携带miR-449a抑制剂
,miR-449a … 细胞当中,用即时荧光定量PCR检测miR-449a的量,用Western blot检测KLF4的表达…"
20,"miR-449a","绵羊 miR-449a/b 前体序列组织表达及生物信息学分析","","2023",NA,"… Abstract: [Objective] This study was aimed to investigate the role of miR-449a/b in the … 
of miR-449a/b in reproduction regulation of sheep.[Method] The relative expression of miR-449a/b …"
20,"miR-449a","miR-449a 与胃癌的相关性","","2013",NA,"… 摘要:目的:从临床及细胞学角度探究miR-449a与胃癌发生的相关性.方法:应用实时荧光定量
PCR… 组织中miR-449a表达水平;使用Lipofectamine 2000转染法对MGC803细胞系miR-449a表达…"
20,"miR-449a","肝细胞癌 miR-449a 表达及临床意义","","2019",NA,"… 二,MiR449a对HCC患者预后的预测价值 miR449a对HCC预后的预测价值见图1,miR 449a… 在HCC癌组织中的表达下 调参与HCC的发生发展,miR449a低表达患者预后 更差,miR449a…"
20,"miR-449a","[PDF][PDF] miR-449a 在肺癌组织中的表达及其临床意义","","李美玲， 张光英 - 医学临床研究 - journal07.magtech.org.cn",NA,"… 2.2 肺癌组织中miR-449a的表达与患者预后之间 的关系根据miR-449a在肺癌组织中的表达量
,… 组织中miR-449a的表达与中位OS 相关,miR-449a 高表达组的OS 为21 个月,miR449a低表达组…"
20,"miR-449a","MiR-449a 增加肺腺癌細胞對輻射線之感受性","YJ Liu","2012",NA,"… Over-expression of miR-449a in CL1-0 cells effectively … miR-449a increased radio-sensitivity 
by enhancing apoptosis, inducing G2/M arrest, and suppressing cell viability. MiR-449a …"
20,"miR-449a","MiR-449a 增加肺腺癌細胞對輻射線之感受性","","2012",NA,"… Over-expression of miR-449a in CL1-0 cells effectively … miR-449a increased radio-sensitivity 
by enhancing apoptosis, inducing G2/M arrest, and suppressing cell viability. MiR-449a …"
20,"miR-449a","miR-449a 对食管鳞癌细胞 Eca-109 增殖, 迁移, 侵袭的影响及机制","","2017",NA,"… 方法将食管鳞癌细胞Eca-109分为miR-449a组和NC组,分别转染miR-449a-mimics和NC-… 
两组miR-449a相对表达量,miR-449a组miR-449a相对表达量明显高于NC组,证实上调miR-449a表达…"
21,"miR-449a","細胞自噬藉由正向調控 miR-449a 參與大腸直腸癌之致癌機轉","","2013",NA,"… Our data showed that miR-449a and autophagy related gene Beclin 1 expression was low 
in the tumor parts. In contrast, the expression of p62 and miR-449a target gene, LEF-1 and …"
21,"miR-449a","miR-449a 表达与食管癌的相关性及 DNA 甲基化对其调控作用研究","","2020",NA,"… miR-449a低表达与食管癌组织分化程度差,分期晚及总体生存率成正相关(P均<0.05)… miR-449a表达
调节区域的CpG岛位点的高甲基化与miR-449a低表达相关(P<0.05).结论miR-449a低表达…"
21,"miR-449a","bta-miR-34b/c 和 bta-miR-449a/b/c 靶基因预测及生物信息学分析","","2022",NA,"… 通路.bta-miR-34b/c,bta-miR-449a/b/c与上游转录因子NR2C2和HIC1,… [结论]bta-miR-34b/c,bta-miR-449a/b/c通过
上游转录因子和… [Result] bta-miR-34b/c and bta-miR-449a/b/c were highly …"
21,"miR-449a","[CITATION][C] miR-449a 在前列腺癌远处转移过程中的作用及机制研究","","2017",NA,""
21,"miR-449a","MiR-449a 在細胞自噬和 Ras 致癌基因相關腫瘤形成之角色","","2011",NA,"… (s) is responsible for the regulation miR-449a at transcriptional level. Furthermore, cell … 
inhibited when miR-449a was overexpressed. We further demonstrated that miR-449a played a …"
21,"miR-449a","[CITATION][C] 糖尿病肾病关键 ceRNA 网络构建分析及 H2k2-miR-449a/b-Trim11 调控系膜细胞增殖的研究","","2019",NA,""
21,"miR-449a","[CITATION][C] MiR-449a 对 CD4~+ T 细胞活化及能量代谢的作用研究","","2018",NA,""
21,"miR-449a","[CITATION][C] 乳腺癌中 P53 的表达及其与 miR-449a 的调控机制研究初探","","2017",NA,""
21,"miR-449a","[HTML][HTML] miR-449a 通过 Trim11 影响高糖培养的肾小球系膜细胞增殖","","2019",NA,"… ;EdU检测miR-449a及Trim11对系膜细胞增殖的影响;生物信息学预测miR-449a与Trim11的
结合位点;双荧光素酶验证miR-449a与Trim11靶向作用;Western blot检测上调,下调miR-449a后…"
21,"miR-449a","[CITATION][C] 过表达 miR-449a 对溃疡性结肠炎大鼠肠黏膜的保护作用及机制研究","","2021",NA,""
22,"miR-449a","LncRNA GNAS-AS1 通过调节 miR-449a/Notch1 轴参与胃癌细胞的增殖和迁移","","2024",NA,"… si-GNAS-AS1+miR-449a inhibitor group increased, the expression of miR-449a and E-cadherin … 
GNAS-AS1 targeted and negatively regulated miR-449a expression, while miR-449a …"
22,"miR-449a","[CITATION][C] miR-449a 靶向 Notch1 通路影响肝癌细胞侵袭及迁移的研究","","2018",NA,""
22,"miR-449a","[CITATION][C] miR-449a, miR-26a 和 CXCL5 在溃疡性结肠炎中的表达水平及其预后研究","","2019",NA,""
22,"miR-449a","[CITATION][C] miR-122 和 miR-449a 在草原红牛睾丸组织不同发育阶段的表达规律及其功能","","2016",NA,""
22,"miR-449a","[CITATION][C] miR-449a 对 C2C12 成肌细胞分化调控机理的研究","","2015",NA,""
22,"miR-449a","miR-449a 在乳腺癌裸鼠皮下移植瘤模型中的作用.","","2017",NA,"目的探究敲低6789::;< 对裸鼠皮下乳腺癌细胞移植瘤生长的影响方法本实验通过采用乳腺癌=>? 
9'细胞系建立乳腺癌的裸鼠皮下移植瘤动物模型将含有@(8AB96789::;< 表达的质粒稳定转染=…"
22,"miR-449a","miR-449a 过表达抑制人神经母细胞瘤 SH-SY5Y 细胞增殖并促进其凋亡","","2017",NA,"… [6-9] ꎬ提示miR449a在肿瘤发生发展过程中发挥着重要作用ꎬ但是 miR-449a 在神经系统中
的… 转染ꎬ终浓度约为80 nmol/ Lꎮ 细胞分为3组:常规 培养的空白组,miR-449a对照组和miR-449a…"
22,"miR-449a","miR-449a 对上皮后囊混浊晶状体上皮细胞增殖, 迁移及间质转化的影响及机制","","2018",NA,"… 用qRT-PCR,酶联免疫吸附法检测细胞内miR-449a及相关蛋白质表达,用MTT法检测细胞增殖活力
… 实验结果表明miR-449a具有潜在靶向抑制c-Met,c-Myc 3'UTR端的能力.结论miR-449a可抑制…"
22,"miR-449a","[CITATION][C] miR-148a-3p 和 miR-449a 在结外 NK/T 细胞淋巴瘤中的表达及意义","","2018",NA,""
22,"miR-449a","[PDF][PDF] 来氟米特通过调节 miR-449a 在肺纤维化中的机制研究","","2020",NA,"… 通过质粒转染miR-449a mimic 或inhibitor 来过表达或沉默miR-449a,在5 mg/L LEF 的条件下
培养… 结果mimic 组miR-449a 水平显著高于对照组(P<0.05).LEF 组和inhibitor 组的miR-449a 水平…"
23,"miR-449a","[CITATION][C] MiR-449a/b 与 Notch1 在 NSCLC 组织中表达及其调控机制研究","","2014",NA,""
23,"miR-449a","[CITATION][C] 血清 miR-449a, PPAR-γ 水平与 ACI 静脉溶栓患者预后的相关性分析","","2021",NA,""
23,"miR-449a","[CITATION][C] miR-449a 靶向 c-Met 抑制肝细胞癌生长和侵袭能力的研究","","2017",NA,""
23,"miR-449a","[CITATION][C] 微小 RNA miR-449a 在不同分子亚型乳腺癌中的表达及生物信息学分析","","2016",NA,""
23,"miR-449a","[CITATION][C] miR-449a 对 LGR4 在奶山羊子宫内膜基质细胞中靶向调控作用的研究","","2016",NA,""
23,"miR-449a","[CITATION][C] miR-449a 通过调节 NOTCH1 影响矽尘诱导的小鼠肺纤维化","","2014",NA,""
23,"miR-449a","[CITATION][C] miR-449a 通过靶定 Bcl2 调节自噬影响矽尘诱导的肺纤维化","","2016",NA,""
23,"miR-449a","[CITATION][C] T-2 毒素经 miR-449a/SIRT1/PGC-1α 通路诱导动物细胞线粒体生物合成","","2018",NA,""
23,"miR-449a","[CITATION][C] miR-449a 通过抑制 Cyclin D1 和 c-Met 阻滞细胞周期和抑制细胞迁移","","2010",NA,""
24,"miR-449a","[CITATION][C] LDHA 介导的 miR-449a 对肺癌细胞有氧糖酵解影响的研究","","2017",NA,""
24,"miR-449a","miR-449a 靶向调节 c-Met 抑制 Hela 细胞的迁移和侵袭","","2016",NA,"目的探讨micro RNA-449a(mi R-449a)在宫颈癌中的表达及其对宫颈癌进展的作用机制.方法
采用实时荧光定量聚合酶链反应(q PCR)测定mi R-449a及其靶向调节分子c-Met在宫颈癌组织及…"
24,"miR-449a","[CITATION][C] miR-449a 与胃癌的相关性","","2013",2,""
24,"miR-449a","[CITATION][C] miR-449a 靶向调控外周血 Toll 样受体 5 影响风湿性心脏病发生发展的分子机制研究","","2022",NA,""
24,"miR-449a","[CITATION][C] 黄芩素介导自噬经由 miR-449a/HDAC1 轴抑制喉癌细胞增殖及迁移的机制研究","","王剑， 孙永东， 周兴玮， 刘雷， 童兴科， 陈龙… - 中国比较医学 … - zgbjyx.cnjournals.com",NA,"… 结果:黄芩素显著抑制了喉癌细胞的增殖和迁移,并诱导细胞凋亡;黄芩素增加了细胞内Beclin1及
LC3II的蛋白表达水平,减少了p62及LC3I的蛋白表达水平;黄芩素显著增加喉癌细胞miR-449a的表达 …"
24,"miR-449a","[CITATION][C] miR-449a 靶向 DLL1 调控骨关节炎软骨细胞的凋亡","","2020",NA,"… 方法体外分离培养人正常软骨细胞和OA软骨细胞,采用实时荧光定量PCR检测miR449a的
表达.将体外培养的OA软骨细胞分为miR449a mimics组(转染miR449a mimics),mimics-NC组 …"
24,"miR-449a","[CITATION][C] miR-449a 对胰腺癌细胞放射敏感性影响","","张敬伟， 段冬梅， 孙君重， 任中海 - 中华放射肿瘤学杂志",NA,""
24,"miR-449a","[CITATION][C] 鼻咽癌中受 DNA 甲基化的 CDC20B/miR-449a","","2017",NA,"Silencing of CDC20B/miR-449a by DNA Methylation in Nasopharyngeal Carcinoma — 
Chang Gung University … 鼻咽癌中受DNA甲基化的CDC20B/miR-449a … : Silencing of …"
24,"miR-449a","[CITATION][C] 鼻咽癌中 miR-449a 目標基因的鑑別與功能之分析","","2015",NA,"鼻咽癌中miR-449a目標基因的鑑別與功能之分析— 長庚大學 … 鼻咽癌中miR-449a目標
基因的鑑別與功能之分析 … Identification and Functional Analysis of miR-449a Target …"
