"page","term","title","authors","year","n_citations","abstract"
17,"miR-106b","[HTML][HTML] Nourin-dependent miR-137 and miR-106b: novel biomarkers for early diagnosis of myocardial ischemia in coronary artery disease patients","SA Elgebaly, RH Christenson, H Kandil, M Ibrahim","2021",9,"… miR-137 (marker of cell damage) and miR-106b-5p (marker of … Nourin-dependent miR-137 
and miR-106b-5p can diagnose … -dependent miR-137 and miR-106b-5p will be elevated in …"
17,"miR-106b","[HTML][HTML] Nourin-dependent miR-137 and miR-106b: novel early inflammatory diagnostic biomarkers for unstable angina patients","SA Elgebaly, RH Christenson, H Kandil, N El-Khazragy","2021",9,"… In addition, the expression pattern for miR-106b-5p in UA and STEMI patients was plotted in 
… potential of miR-106b-5p was assessed and the ROC analysis revealed that miR-106b-5p is …"
17,"miR-106b","Circ-PRKCI alleviates lipopolysaccharide-induced human kidney 2 cell injury by regulating miR-106b-5p/GAB1 axis","Y Xiong, Y Wang, H Tian, Y Li, Q Xu","2021",9,"… miR-106b-5p for the elevation of circ-PRKCI and miR-106b-5p … In addition, miR-106b-5p 
mimic and miR-106b-5p inhibitor … of the upregulation and downregulation of miR-106b-5p in HK-…"
17,"miR-106b","miR-106b enhances human mesenchymal stem cell differentiation to spermatogonial stem cells under germ cell profile genes involved in TGF-b signaling pathways","S Mahboudi, K Parivar, Z Mazaheri, S Irani","2022",1,"… unregulated in both the miR-106b and BMP4 groups. Our findings showed that miR-106b 
regulates the differentiation of MSCs into PGCs. miR-106b influences on the expression of Dazl…"
17,"miR-106b","Linc00657 promoted pyroptosis in THP-1-derived macrophages and exacerbated atherosclerosis via the miR-106b-5p/TXNIP/NLRP3 axis","Y Liang, XD Xu, X Xu, YB Cai, ZX Zhu, L Zhu","2023",3,"… miR-106b-5p mimics transfection. Mechanistically, linc00657 enhanced TXNIP expression by 
competitively binding to miR-106b… -related factors and decreased miR-106b-5p level in the …"
17,"miR-106b","Fendrr involves in the pathogenesis of cardiac fibrosis via regulating miR-106b/SMAD3 axis","L Gong, L Zhu, T Yang","2020",18,"… In mechanism, we demonstrated experimentally that Fendrr directly targeting miR-106b, 
by … a miR-106b mediated manner. Collectively, our findings highlight the axis of Fendrr/miR-106b…"
18,"miR-106b","Circular RNA circ_DROSHA alleviates the neural damage in a cell model of temporal lobe epilepsy through regulating miR-106b-5p/MEF2C axis","D Zheng, M Li, G Li, J Hu, X Jiang, Y Wang, Y Sun","2021",19,"… , miR-106b-5p represented a downstream effector of circ_DROSHA function. MEF2C was 
a direct target of miR-106b-5p, and miR-106b-… MEF2C expression via sponging miR-106b-5p. …"
18,"miR-106b","miR-106b regulates the reprogramming of spermatogonial stem cells into iPSC-like cells","AHH Fard, M Valizadeh, Z Mazaheri, J Hosseini","2021",NA,"… , we selected miR-106b, a member of the miR-106b-25 cluster, … Besides, in iPSC, the miR-106b-25 cluster is induced in early … TGFBR2 and CDKN1A (p21) are also targets of miR-106b …"
18,"miR-106b","Circular RNA Circ_ANKMY2 regulates temporal lobe epilepsy progression via the miR-106b-5p/FOXP1 Axis","Q Lin, J Chen, X Zheng, Y Zhang, X Tao, J Ye","2020",16,"… and miR-106b-5p was verified with dual-luciferase reporter assay. We observed that 
circ_ANKMY2 and FOXP1 expression were reduced while miR-106b-… for miR-106b-5p. In addition, …"
18,"miR-106b","Modulation of microglia M2 polarization and alleviation of hippocampal neuron injury by MiR-106b-5p/RGMa in a mouse model of status epilepticus","T Yu, L Huo, J Lei, JJ Sun, H Wang","2022",10,"… Our results suggest that therapeutic strategies targeting miR-106b-5p or … that miR-106b-5p 
negatively regulates RGMa expression [32]. We speculated that suppressing miR-106b-5p …"
18,"miR-106b","[HTML][HTML] MiR-106b-mediated Mfn2 suppression is critical for PKM2 induced mitochondrial fusion","H Wu, Z Li, Y Wang, P Yang, Z Li, H Li","2016",22,"… of microRNA-106b (miR-106b) was decreased in the PKM2 … treatment of miR-106b mimics, 
demonstrating that miR-106b played … mitochondrial fusion and miR-106b play crucial roles in …"
19,"miR-106b","Upregulation of Anti-Angiogenic miR-106b-3p Correlates Negatively with IGF-1 and Vascular Health Parameters in a Model of Subclinical Cardiovascular Disease …","S Bakhashab, J O'Neill, R Barber, C Arden, JU Weaver","2024",NA,"… be via downregulation of upregulated miR-106b3p and its effect on downstream targets. … 
role of miR106b-3p as a subclinical CVD biomarker and the effect of metformin on miR-106b-3p …"
19,"miR-106b","Long noncoding RNA SNHG16 facilitates abdominal aortic aneurysm progression through the miR-106b-5p/STAT3 feedback loop","B Yang, X Wang, C Ying, F Peng, M Xu","2021",14,"… STAT3 and miR-106b-5p, a luciferase reporter assay was carried out. We found that miR-106b-5p … 
the enrichment of STAT3 mRNA and miR-106b-5p in the RIP products in the Ago2 …"
19,"miR-106b","Matrine regulates H2O2-induced oxidative stress through long non-coding RNA HOTAIR/miR-106b-5p axis via AKT and STAT3 pathways","G Xu, W Zhang, Z Wang, M Chen, B Shi","2020",24,"… that miR-106b-5p was a target of HOTAIR and negatively regulated by HOTAIR. Moreover, 
up-regulation of miR-106b-5p … In conclusion, miR-106b-5p was a direct target of HOTAIR and …"
19,"miR-106b","Reversal of H2O2-induced cell death by knockdown of HOTAIR in HTR-8/SVneo cells by mediation of miR-106b-5p/ACSL4 axis","M Cao, W Jin, Y Li, M Wang, F Wan, Y Ren","2023",2,"… In this study, we found that downregulation of miR-106b-5p could partially reverse the … 
Therefore, our study is the first to explore the role of miR-106b-5p in preeclampsia. Other miRNAs …"
20,"miR-106b","[HTML][HTML] MiR-106b~ 25 cluster regulates multidrug resistance in an ABC transporter-independent manner via downregulation of EP300","Y Hu, K Li, M Asaduzzaman, R Cuella","2016",25,"… cancer cells (MTMECs) in which the miR-106b~25 cluster was … We find that overexpression 
of miR-106b~25 cluster led to the … However, MTMEC overexpressing miR-106b~25 cluster, or …"
20,"miR-106b","[HTML][HTML] miR-17-92 and miR-106b-25 clusters regulate beta cell mitotic checkpoint and insulin secretion in mice","AD Mandelbaum, S Kredo-Russo, D Aronowitz","2019",12,"… -92/miR-106b-25 regulate the adult beta cell mitotic checkpoint and that miR-17-92/miR-106b-… 
Furthermore, we reveal a critical role for miR-17-92/miR-106b-25 in glucose homeostasis …"
20,"miR-106b","P2. 01-024 expression of miR-106 paralogs improves prognostic value of mesenchymal signatures but only miR-106b promotes invasiveness: Topic: Analysis of RNA","S Kung, K Enfield, D Rowbotham, E Marshall","2017",2,"… We identify miRNA paralogs, miR-106a and miR-106b, to be elevated in metastatic lung 
adenocarcinoma (LUAD). We assess whether these two highly similar miRNAs share the same …"
20,"miR-106b","[PDF][PDF] The TNFα-miR-106b-5p-Caspase 9 axis functions as a key regulator in cerebral infarction via modulating endothelial cell apoptosis","H Shan, G Jiao, Y Gao, Z Dou, L Zhao","2019",1,"… to the miR-106b-5p expression and observed that a negative correlation between miR-106b-… 
We then established a MCAO model in mice and determined the expression of miR-106b-…"
20,"miR-106b","Estradiol exerts a neuroprotective effect on SH‐SY5Y cells through the miR‐106b‐5p/TXNIP axis","Q Pan, K Guo, M Xue, Q Tu","2021",9,"… expression level of miR-106b-5p and relived the inhibitory effect of Aβ42 on miR-106b-5p … 
To investigate the specific roles of miR-106b-5p in SH-SY5Y cells, we conducted miR-106b-…"
21,"miR-106b","[HTML][HTML] Repetitive magnetic stimulation promotes the proliferation of neural progenitor cells via modulating the expression of miR-106b","H Liu, G Li, C Ma, Y Chen","2018",15,"… miR-106b. The present study aimed to further investigate the effects of rTMS on cultured NPCs 
transfected with Lenti-miR-106b … miR-106b and possibly inhibiting the expression of p21. …"
21,"miR-106b","MiR-106b-5p represses neuropathic pain by regulating P2X4 receptor in the spinal cord in mice","H Du, X Tan, X Wei, Z Yuan, Q Gong","2020",NA,"… Conclusion: Taken together, our results suggest that miR-106b-5p can serve as an … miR-106b-5p, miR-106b-5p were down-regulated in naïve mice by intrathecal injection with …"
21,"miR-106b","[HTML][HTML] Deletion of the Mir-106b~ 25 MicroRNA cluster attenuates atherosclerosis in Apolipoprotein E knockout mice","J Semo, G Chernin, M Jonas, S Shimoni","2019",12,"… miR-106b~ 25 cluster including the VLDL and LDL receptors. We found that upon feeding miR-106b~ … wild-type mice, suggesting the miR-106b~ 25 cluster regulates atherosclerosis by …"
21,"miR-106b","[HTML][HTML] miR-106b is a novel target to promote muscle regeneration and restore satellite stem cell function in injured Duchenne dystrophic muscle","L Rodriguez-Outeiriño, F Hernandez-Torres","2022",4,"… Here, we report a role for miR-106b reinforcing MYF5 inhibition and blocking cell … demonstrates 
that miR-106b is an important modulator of SC quiescence, and that miR-106b may be a …"
21,"miR-106b","MiR‐106b inhibition suppresses inflammatory bone destruction of wear debris‐induced periprosthetic osteolysis in rats","B Yu, J Bai, J Shi, J Shen, X Guo, Y Liu","2020",10,"… miR-106b by injecting miR-106b inhibitor or mimics. As expected, the … miR-106b was 
significantly decreased in miR-106b inhibitor group and significantly increased in miR-106b mimics …"
21,"miR-106b","Posttranscriptional modulation of KCNQ2 gene expression by the miR-106b microRNA family","KW Kim, K Kim, HJ Kim, BI Kim","2021",6,"… We show here that select miR-106b family members … of miR-106b family members rapidly 
decreases, whereas KCNQ2 protein level inversely increases. Overexpression of miR-106b …"
22,"miR-106b","[HTML][HTML] miRNA profiles in livers with different mass deficits after partial hepatectomy and miR-106b~ 25 cluster accelerating hepatocyte proliferation in rats","X Xu, Z Liu, J Wang, Q Ling, H Xie, H Guo, X Wei","2016",19,"… We showed that miR-101a, miR-92a, miR-25, miR-93 and miR-106b were associated with 
the cell cycle in vivo and that the miR-106b~25 cluster is essential for the timely cell cycle …"
22,"miR-106b","[HTML][HTML] Efficacy of levetiracetam combined with sodium valproate on pediatric epilepsy and its effect on serum miR-106b in children","J Zhao, Y Sang, Y Zhang","2019",12,"… After treatment, the relative expression of serum miR-106b in … area under curve (AUC) of miR-106b in the diagnosis of pediatric … Spearman's test showed that the expression of miR-106b …"
22,"miR-106b","[HTML][HTML] Role of circulating miR 194-5p, miR 106b, and miR 146a as potential biomarkers for epilepsy: a case-control study","M Moustafa, NT Abokrysha, NA Eldesoukey","2020",3,"… Targeting TGFβ and its posttranscriptional inhibition by miR 106b suggest a 
proepileptogenic role of miR 106b. Also, miR 106b had been linked to epilepsy-associated …"
22,"miR-106b","[HTML][HTML] Integrated Bioinformatics Analysis Confirms the Diagnostic Value of Nourin-Dependent miR-137 and miR-106b in Unstable Angina Patients","SA Elgebaly, WF Peacock, RH Christenson","2023",NA,"… We initially identified miR-137 and miR-106b and conducted … protein targets miR-137 and miR-106b, which are linked to … miR-137/hsa-miR-106b in the early diagnosis of myocardial …"
22,"miR-106b","[HTML][HTML] Investigating the inhibitory effect of miR-34a, miR-449a, miR-1827, and miR-106b on target genes including NOTCH1, c-Myc, and CCND1 in human T cell …","T Naderi, S Mohammadi-Yeganeh","2020",9,"… Furthermore, we analyzed the expression of miR-1827 and miR-106b, which target c-Myc 
and CCND1, respectively. We found out that the expression of miR-1827, miR-106b, and their …"
22,"miR-106b","[HTML][HTML] Bta-miR-106b Regulates Bovine Mammary Epithelial Cell Proliferation, Cell Cycle, and Milk Protein Synthesis by Targeting the CDKN1A Gene","X Wu, J Huang, Y Liu, H Li, B Han, D Sun","2022",3,"… bta-miR-106b in milk composition synthesis. In this study, with luciferase assay experiment, 
bta-miR-106b … ), over-expression of bta-miR-106b significantly down-regulated the CDKN1A …"
22,"miR-106b","miR-106b-responsive gene landscape identifies regulation of Kruppel-like factor family","CJ Wehrkamp, SK Natarajan, AM Mohr, MA Phillippi","2018",8,"… In this study, we sought to define the genome-wide target set of miR-106b and found that miR-106b binding relied on sequences between bases 2–10, tolerating a G:U wobble in the …"
22,"miR-106b","Expression of miR-106b-5p in children with primary immune thrombocytopenia and its correlation with T cells.","W Wen-Fang, W Xu-Song","2022",1,"… [摘要]目的 探讨血浆 miR-106b-5p 在原发免疫性血小板减少症(primary immune … 检测miR-106b-5p表 
达水平,流式细胞技术检测Th17和Treg,计算Th17/Treg,分析血浆miR-106b…"
23,"miR-106b","Differential regulation of MCM7 and its intronic miRNA cluster miR-106b-25 during megakaryopoiesis induced polyploidy","S Haldar, A Roy, S Banerjee","2014",18,"… codes for an important microRNA cluster (miR-106b-25). Around 50% … mitotic cell division 
where MCM7 and miR-106b-25 are co-… to the increased expression of miR-106b-25 without a …"
23,"miR-106b","Circ_ZFP644 attenuates caerulein-induced inflammatory injury in rat pancreatic acinar cells by modulating miR-106b/Pias3 axis","J Wang, J Fu, C Xu, R Jia, X Zhang, S Zhao","2021",5,"… In the current study, Pias3 was identified to be a novel target gene of miR-106b, through 
bioinformatic analysis and assay confirmation. And miR-106b negatively regulated the …"
23,"miR-106b","miR-106b-5p, miR-17-5p to predict recurrence and progression in breast DCIS model based on TGFβ paradox.","J Lee, K Yim, DM Kim, YS Song, A Lee","2017",NA,"… We selected highly expressed miR-17-5p and miR-106b-5p as … Results: miR-106b-5p 
single and combined miR-106b-5p … In MCF-7, miR-106b and miR-17-5p transfected cell line …"
23,"miR-106b","Inhibition of MiR‐106b‐5p mediated by exosomes mitigates acute kidney injury by modulating transmissible endoplasmic reticulum stress and M1 macrophage …","X Li, Y Zhong, R Yue, J Xie, Y Zhang","2023",1,"… in the expression of miR-106b-5p in ER-stressed TECs. Furthermore, we confirmed that 
ALT3 is a potential target protein of miR-106b-5p. Notably, the inhibition of miR-106b-5p …"
23,"miR-106b","LncRNA-SNHG3 promotes neuroinflammation post-intracerebral hemorrhage by regulating the miR-106b-5p/TXNIP axis","F Zhou, F Wu, X Wang, S Yu, W Tian, O Lv","2023",NA,"… Our bioinformatics data indicated that miR-106b-5p serves as the downstream target of … 
target of miR-106b-5p. This suggests the existence of a lncRNA-SNHG3-miR-106b-5p-TXNIP …"
24,"miR-106b","MiR-106b promotes therapeutic antibody expression in CHO cells by targeting deubiquitinase CYLD","C Xu, Q Han, Q Zhou, L Zhang, P Wu, Y Lu, Y Si","2019",8,"… culture showed that stable overexpression of miR-106b in a CHO-IgG cell … of miR-106b 
did not affect the quality of antibody. Taken together, our findings highlight the effect of miR-106b …"
24,"miR-106b","[PDF][PDF] miR-134 and miR-106b are circulating biomarkers for temporal lobe epilepsy: pilot study results","KD Lysova, AA Usoltseva, EA Domoratskaya","KD Lysova, AA Usoltseva, EA Domoratskaya… - romj.org",NA,"… Results — The expression levels of miR-134 and miR-106b in blood plasma in patients with 
TLE … Conclusion — Circulating miR-134 and miR-106b concentrations were significantly …"
24,"miR-106b","HAGLR, stabilized by m6A modification, triggers PTEN‐Akt signaling cascade‐mediated RPE cell pyroptosis via sponging miR‐106b‐5p","R Luo, L Li, Q Han, J Fu, F Xiao","2024",NA,"… HAGLR and miR-106b-5p, as well as miR-106b-5p and PTEN. The HAGLR/miR-106b-5p/… 
As for miR-106b-5p, few researches have demonstrated its role in DR progression, and only …"
24,"miR-106b","miR-106b promotes osteoporosis in mice","J Collison","2017",5,"… The microRNA miR-106b contributes to osteoporosis by … In vitro, miR-106b negatively 
regulated osteogenic … levels of miR-106b than healthy mice, and silencing miR-106b signalling …"
24,"miR-106b","Expression of Ngn3 gene in differentiation of miR-106b-regulated insulin-producing cells","X CHEN, T WANG, C MU","2014",NA,"… 3 miR-106b 可直接调控 Ngn3 的表达 为分析 miR-106b 能否… 'UTR-pmirGLO 以及化学合成的 miR106b 或对照 miRNA( 在小鼠… ,进而分析 miR-106b 对 Ngn3 表达的影响.相对于对照 miRNA,…"
25,"miR-106b","[PDF][PDF] Expression of miR-106a-5p, miR-106b-5p, and TGFβ1I1 in Peripheral Blood Mononuclear Cells (PBMCs) of Chemical Veterans Exposed to Sulfur Mustard With …","S Sepehrnia, AM Mohseni Majd, T Ghazanfari, F Talebi","2005",NA,"… The miR-106b-5p expression levels were considerably … the expression of miR-106a5p, miR-106b-5p, and their target gene… In a ROC analysis, miR-106a-5p and miR-106b-5p potentially …"
25,"miR-106b","[HTML][HTML] Detargeting lentiviral-mediated CFTR expression in airway basal cells using miR-106b","SH Choi, RE Reeves, GS Romano Ibarra, TJ Lynch","2020",4,"… miR-106b as … miR-106b-target sequence (miRT) to both study miR-106b regulation during 
basal cell differentiation and detarget CFTR expression in basal cells. Given that miR-106b is …"
25,"miR-106b","[HTML][HTML] Extracellular vesicle-mediated delivery of anti-miR-106b inhibits morphine-induced primary ciliogenesis in the brain","R Ma, NA Kutchy, Z Wang, G Hu","2023",4,"… miR-106b and is a negative regulator of primary ciliogenesis. Intranasal delivery of ADEVs 
loaded with anti-miR-106b decreased the expression of miR-106b … miR-106b-5p in morphine-…"
25,"miR-106b","HIV‐1 Infection Dysregulates Cell Cycle Regulatory Protein p21 in CD4+ T Cells Through miR‐20a and miR‐106b Regulation","D Guha, A Mancini, J Sparks","2016",12,"… In determining the mechanism(s) of cell type specific regulation of p21, we found that the 
miRNAs miR-106b and miR-20a that target p21 were specifically downregulated in HIV-1 …"
25,"miR-106b","Berberine activates the β-catenin/TCF4 signaling pathway by down-regulating miR-106b to promote GLP-1 production by intestinal L cells","J Wang, LR Wei, YL Liu, CZ Ding, F Guo, Q Qin","2021",2,"… miR-106b on GLP-1 production and miR-106b expression in the presence of berberine. As 
exhibited in Fig. 3A, the miR-106b … miR-106b by elevating the methylation levels of miR-106b …"
25,"miR-106b","[CITATION][C] Alka Vishwas; SHIRSAT, Neelam Vishwanath. Hsa-miR-106b-5p Negatively Regulates LEF1","AA Joshi","2018",2,""
26,"miR-106b","[PDF][PDF] Comparison of miR-106b, miR-191, and miR-30d expression dynamics in milk with regard to its composition in Holstein and Ayrshire cows","MV Pozovnikova, VB Leibova, OV Tulinova","1993",NA,"… miR-106b and miR-30d expression levels can cause changes in fatty acid and protein 
composition of milk in Ayrshire cows, whereas miR-106b … in this study showed that miR-106b, miR-…"
26,"miR-106b","miR-106b-5p regulates the differentiation of goat intramuscular preadipocytes by targeting KLF4.","Y Du, Y Zhao, Y Lin, J Zhu, Y Wang, J Ma, G Xie","2020",4,"… of miR-106b-5p on the differentiation of goat intramuscular preadipocytes, and to confirm 
whether miR-106b-… to detect the expression pattern of miR-106b-5p during the differentiation of …"
26,"miR-106b","The expression of the miR-25/93/106b family of micro-RNAs in the adipose tissue of women with polycystic ovary syndrome","HL Wu, S Heneidi, TY Chuang","2014",51,"… Contrary to that of their host gene MCM7 and different from that of miR-93, we observed that 
the expression of miR-25 and miR-106b was higher in IR subjects than in non-IR subjects, …"
26,"miR-106b","[HTML][HTML] MiR-106b-5p Regulates the Reprogramming of Spermatogonial Stem Cells into iPSC (Induced Pluripotent Stem Cell)-Like Cells","AH Hasani Fard, M Valizadeh, Z Mazaheri","2022",1,"… miR-106b-5p targets using bioinformatic methods. Results: Our results showed that transfected 
SSCs with miR-106b… and databases, we predicted that miR-106b-5p targeted a signaling …"
27,"miR-106b","MiR-106b family regulates autophagy via targeting ATG16L1 (172.41)","C Lu, Z Xu","2012",2,"… investigations demonstrated that miR-106b and miRNA-93 mimics … In contrast, administration 
of antagonists of miR-106b and … a family of miRNA members (miR-106b) as a main inhibitor …"
27,"miR-106b","Response: Context-dependent actions of miR-106b in CLL","D Sampath, W Plunkett","2009",1,"… Our work demonstrated that ectopic expression of miR-106b … that mechanisms unrelated 
to mir-106b were likely to … not recapitulate the actions of miR-106b in primary, quiescent …"
27,"miR-106b","[HTML][HTML] The miR-25-93-106b cluster regulates tumor metastasis and immune evasion via modulation of CXCL12 and PD-L1","M Cioffi, SM Trabulo, M Vallespinos, D Raj, TB Kheir","2017",73,"… In addition, we performed in situ hybridization (ISH) for miR-106b visualizing miR-106b 
expression in primary pancreatic cancer and liver metastasis, thereby confirming expression in …"
27,"miR-106b","[PDF][PDF] Irani Sh. Mir-106b cluster regulates primordial germ cells differentiation from human mesenchymal stem cells. Cell J. 2021; 23 (3): 294-302. doi: 10.22074/cellj …","S Mahboudi, K Parivar, Z Mazaheri","S Mahboudi, K Parivar, Z Mazaheri - … is a serious physiological problem in … - academia.edu",NA,"… The aim of this study was to investigate Mir-106b cluster … by miR-106b were successfully 
differentiated into PGCs. The results of this study also showed that the expression of miR-106b …"
28,"miR-106b","Autophagy is Regulated by mir-106b in the Heart","C Kuhn, L Boeck, S Hille, F Dierck, T Eschenhagen","2014",1,"… of miR-106b in neonatal rat cardiomyocytes (NRCM) caused a reduction of Fyco1 protein 
by 72%. Consistently, the overexpression of miR-106b in … our data identify a miR-106b/FYCO1-…"
28,"miR-106b","Knockdown of mechanosensitive miRNA cluster—miR‐106b~25 decreases endothelial proliferation and prevents atherosclerosis in ApoE−/− mice","S Kumar, H Jo","2016",1,"… , flow-sensitive miRNA cluster, miR-106b-93-25, that is … , we found that expression of miR-106b-93-25 increases in … -miR-106b, -93 and -25) and loss-of-function (anti-miR-106b, …"
28,"miR-106b","Establishment of miR-106b Transgenic Mouse","H WANG, X QUAN, W DONG, Y ZONG","2010",NA,"… TGFBR2 was increased in miR-106b transgenic mice. Conclusion: miR-106b transgenic 
mouse has been established and it can be used to investigate the function of miR-106b on the …"
28,"miR-106b","[Retracted] Antagonist targeting miR‑106b‑5p attenuates acute renal injury by regulating renal function, apoptosis and autophagy via the upregulation of TCF4","JM Hu, LJ He, PB Wang, Y Yu","2024",NA,"Following the publication of this paper, it was drawn to the Editor's attention by a concerned 
reader that the EdU staining assay data shown in Figs. 4C and 5C and the western blotting …"
28,"miR-106b","Exosomal miR-106b-5p promotes Mtb survival via targeting CREB5 followed by SOAT1-CIDEC and CASP9-CASP3 pathway","H Chen, C Li, T Song, J Gao, W Li, Y Fu, Z Yi","2021",NA,"… According to the corresponding phenotypic changes, miR-106b-5p was selected for 
subsequent studies. This study reveals the role and mechanism of miR-106b-5p in Mtb infection …"
28,"miR-106b","[HTML][HTML] AraC-induced neuron-like differentiation of human NTERA2/D1 cells and quantification of endogenous pre-mir-106b and 19b levels","Y Kaneko, T Takahashi","2023",NA,"… In conclusion, pre-mir-106b and pre-mir-19b levels were decreased after AraC-induced 
neuron-like differentiation of NT2 cells, indicating the functional relevance of miRNAs in the …"
28,"miR-106b","miR-106b modulates C1orf24 expression in thyroid tumors","BH Nozima, GM Carvalheira, JM Cerutti","2014",NA,"… that miR-106b potentially regulates C1orf24 expression. Next, we investigated if miR-106b … 
and low levels of miR-106b, we transiently transfected miR-106b precursor into WRO cells …"
29,"miR-106b","Transcriptional checkpoint response SET in motion: role for miR-106b-5p and H3K36me3 in regulating E2F-dependent transcription","L Van Bijsterveldt","2021",NA,"… Figure 3.10 Quantification of miR-106b-5p … , and miR-106b-5p levels in a panel of BC 
cell lines Figure 3.12 Correlation between AGO2 copy number and mature: immature miR-106b …"
29,"miR-106b","miR‐106b‐25 Dysregulation in Complex Regional Pain Syndrome Contributes to T Cell Dysfunction","J Wickman, B Shenoda, R Van Duyne","2022",NA,"… miR-106b-25 members are predicted to target … that miR-106b-25 cluster plays a role in 
T-cell dysfunction by regulating members of CD69 signaling pathway. Here we examine miR-106b…"
29,"miR-106b","[PDF][PDF] MiR-106b-25 Facilitates Gliomagenesis by Modulating the p21 and Bim Signaling Pathways","J Paily","J Paily - briarcliffschools.org",NA,"… MiR-106b’s activity is traced to the … of miR-106b25’s suppression of these key tumor 
suppressors and its role in cell proliferation and tumor formation, this study concludes the miR-106b-…"
29,"miR-106b","P65. 02 LINC01234 acts as an Oncogenic lncRNA that Interacts with HNRNPA2B1 and Regulates miR-106b Biogenesis","Z Wang, Z Chen, X Chen, T Lei, J Gu, J Huang","2021",NA,"Methods We collect the NSCLC tissues and adjacent non-tumor tissues and analyzed 
expression levels of LINC01234 by quantitative reverse-transcription PCR. LINC01234 were …"
29,"miR-106b","Mir-106b for HCC patient management after therapy","D Pascut, R Patti, N Mezzina, C Abazia","2015",NA,"… mir-106b expression of 2.4 at T1. The 40% showed a partial response or progressive disease 
(median mir-106b … test showed that high expression of mir-106b correlated with the longest …"
30,"miR-106b","Abstract# 1390: Involvement of miR-21 and miR-106b-25 cluster in the progression of IBD-related neoplasia","A Olaru, F Selaru, S David, Y Mori, K Kang, B Paun","2009",NA,"… expression patterns for the members of miR-106b-25 cluster in the … of miR-106b occurs 
late in the neoplastic transformation. Finally, 1-way ANOVA analysis demonstrates that miR-106b …"
30,"miR-106b","Expression and clinical significance of the miR-106b-25 gene cluster in liver tissues of patients with alveolar echinococcosis.","FC Ma, DW Yang, Z Wang, ZG Ge, HH Zhu","2022",NA,"… level of the miR-106b-25 gene cluster (miR-106b, miR-93 and … RT-PCR was performed to 
detect miR-106b-25 gene cluster … The expression level of the miR-106b-25 gene cluster was …"
30,"miR-106b","… Capacity of Asthmatic Airway Smooth Muscle Independent of TGF-Β1 Concentration via Altered ERK1/2 Signaling and Modulated miR-106b∼ 25-dependent IP3R1 …","J Evasovic, C Adajar, MA Hernandez","2019",NA,"… dysregulation of miR-106b∼25 … miR-106b∼25 within differentiated non-asthmatic and 
asthmatic ASM in vitro. This was accompanied by inversely proportional expression of miR-106b…"
30,"miR-106b","Involvement of miR-106b in endothelial cells-mediated angiogenesis","M Ailifeire, H Chen, J Ren","2014",NA,"… Methods miR-106b cultured and transfected with endothelial cells was divided into miR-106b 
group ,blank control group and positive control group .RNA was extracted from miR-106b .…"
30,"miR-106b","Abstract #3807: VDR induced periodicity of histone modifications and miR-106b combine to regulate CDKN1A expression in prostate epithelial cells","O Maguire, J Thorne, C Doig, M Campbell","2009",NA,"#3807: VDR induced periodicity of histone modifications and miR-106b combine to regulate 
CDKN1A expression in prostate epithelial cells | Cancer Research | American Association …"
30,"miR-106b","miR-106b, miR-20a 和 miR-221 在早期胃癌中表达的研究","","2014",5,"目的探讨血浆微小RNA在早期胃癌中的表达情况,研究其在胃癌发生发展中的意义.方法本研究
首先对30例胃癌患者和30例健康对照人群血浆中的15种微小RNA(miR-1,miR-106a,miR-106b,…"
30,"miR-106b","Target genes of the hsa-miR-106b-25 cluster: Prediction and bioinformatic analysis","Y Song, W FU, M LU, Y Liu","2015",NA,"… analysis of the hsa-miR-106b-25 gene cluster, miR-106b, miR-93… Methods We obtained the 
sequences of miR-106b, miR-93, … Results The target genes of the miR-106b-25 gene cluster …"
30,"miR-106b","miR-106b-5p Overexpression Increases Maximal Contractile Force Output of Airway Smooth Muscle Cells 3D-printed Into Airway Rings","JM Evasovic, A Gibson, P Cay, MA Ba","2023",NA,"… Moreover, we have found miR-106b-… miR-106b-5p promotes a contractile phenotype 
in 3D-printed airway rings. Methods: Stable telomerized human ASMCs overexpressing miR-106b-…"
31,"miR-106b","The expression profiles of miR-132, miR-19b and miR-106b in multiple sclerosis patients.","F Sağır, NE Tunalı, R Türkoğlu","2020",NA,"… miR-132, miR-19b and miR-106b expression profile analysis was … -132, miR-19b and miR-106b 
expressions increase in MS … -132, miR-19b and miR-106b is central to more efficient MS …"
31,"miR-106b","MiR-106b activate Wnt/β-catenin pathway in HCC cells","H Jia, S Huang, H Chen, Y Shi","2015",NA,"… Objective To investigate the influence of miR-106b on Wnt/β-catenin … Results Ectopic 
expression of miR-106b dramatically increased … Compared with that in control cells , miR-106b …"
31,"miR-106b","Downregulation of miR-106b and Treatment with CsA Synergistically Increased the Expression of MICA During Ischemia/Reperfusion: 421","T Yang, L Feng, XG Sun, JY Guo, FS Li, D Long","2012",NA,"… Conclusions: CsA, I/R and downregulation of miR-106b would synergistically up regulate 
the … So our results suggested that further delineating the mir-106b regulatory pathways may …"
31,"miR-106b","Cloning of hsa-miR-106b and construction of its lentiviral expression vector.","ZL Zheng Lin, WS Wang Shuang, DYQ Ding YanQing","2011",NA,"… that the lentivirus vector pLVTHM-miR-106b was constructed successfully. Conclusion: 
The … -miR-106b provides the basis for the further study of molecular function of mir-106b. …"
