"page","term","title","authors","year","n_citations","abstract"
20,"miR-18a","[HTML][HTML] Tumor-educated platelet miR-18a-3p as a novel liquid-biopsy biomarker for early diagnosis and chemotherapy efficacy monitoring in nasopharyngeal …","K Sun, H Wang, X Xu, X Wei, J Su, K Zhu","2021",3,"… In this study, we investigated the expression levels of TEP miR-18a-3p in NPC patients and 
aimed to explore the value of TEP miR-18a-3p in early diagnosis and chemotherapy efficacy …"
21,"miR-18a","[HTML][HTML] … enhances tumor stem cell-like medicated sensitivity of paclitaxel and inhibits epithelial-to-mesenchymal transition by targeting the miR-18a-5p/STK4 pathway …","TT Lu, X Tao, HL Li, L Gai, H Huang","2022",5,"… miR-18a-5p, miR-18b-5p, miR-4735-3p, and miR-873-5p (Figure 4a). We then selected miR-18a… Bioinformatics predicted GAS5 RNA contains one conserved binding site of miR-18a-5p…"
21,"miR-18a","The TNFα-induced miR-18a activates rheumatoid arthritis synovial fibroblasts through a feedback loop in NF-κB signaling","M Trenkmann, M Brock, RE Gay, BA Michel","2013",10,"… as a new target of miR-18a. In consequence, pre-miR-18a-transfected RASF showed stronger 
… Conclusion: Our data suggest that the miR-17-92-derived miR-18a contributes to cartilage …"
21,"miR-18a","[HTML][HTML] Effect of miR-18a-5p, miR-19a-3p, and miR-20a-5p on In Vitro Cardiomyocyte Differentiation of Human Endometrium Tissue-Derived Stem Cells Through …","B Maleki, M Noureddini, S Saadat, J Verdi","2023",NA,"… Also, elucidation of the factors that regulate the expression of miR-18a-5p, miR-19a-3p, 
and … In conclusion, the findings of this study bring light to the role of miR-18a-5p, miR-19a-3p, …"
21,"miR-18a","Acquisition of hybrid E/M phenotype associated with increased migration, drug resistance and stemness is mediated by reduced miR-18a levels in ER-negative breast …","MG Nair, D Apoorva, M Chandrakala, VP Snijesh","2022",1,"… ability of miR-18a/low cells. Our study reports for the first time a dual role of miR-18a in … 
receptor expression and a novel association of low miR-18a levels and enrichment of hybrid E/M …"
21,"miR-18a","Circ_0007535 upregulates TGFBR1 to promote pulmonary fibrosis in TGF-β1-treated lung fibroblasts via sequestering miR-18a-5p","M Shen, X Wang, X Chang, Z Li, N Jiang, Z Han","2023",NA,"… Circ_0007535 exhibited interaction with miR-18a-5p, and miR-18a-5p inhibition reversed … 
as a miR-18a-5p sponge to regulate the expression of downstream target TGFBR1. MiR-18a-…"
21,"miR-18a","miR-18a ameliorates inflammation and tissue injury in a mouse model of allergic rhinitis via blocking TLR4/NF-κB pathway","J Yang, Q Li, L Wang, H Xie","2023",NA,"… Mice in the model group and the miR-18a group were injected intraperitoneally with … miR-18a group were simultaneously given lentiviral vector plasmid for overexpression of miR-18a. …"
21,"miR-18a","[CITATION][C] miR-18a-5p Overexpression Improves Cardiac Function and Inhibits Cardiomyocyte Apoptosis through the Notch Signaling Pathway in Chronic Heart …","Z Xu, X Deng, Y Luo, H Cai","2023",NA,""
22,"miR-18a","In the Injured Retina, MicroRNA, miR-18a, Regulates the Microglia Response and Smad2-Mediated Pathways","PS Sanchez","2022",NA,"… the microglia response is prolonged in miR-18a mutants. Lastly, … in miR-18a mutant retinas, 
indicating that miR-18a might … by disruption of miR-18a, and miR-18a affects inflammation …"
22,"miR-18a","miR-18a is regulated between progressive compartments of cancers, and incorporated in exosomes with the potential of creating premetastatic niches and predict …","L Bojmar, H Zhang, B Costa da Silva, E Karlsson","2015",NA,"… We could show that one of these candidates, miR-18a, had a prognostic value in metastatic 
breast cancer. To further develop these studies we analyzed this microRNA in circulating …"
22,"miR-18a","Mitochondrial injury in cardiomyopathy of neurogenic hypertension: role of MiR-18a-5p/HIF-1a axis","SS Nandi, K Katsurada, NM Sharma, SK Mahata","2020",5,"… Our In-silico data showed increased NE decreased miR-18a-5p to target HIF-1α, and … that 
enhanced sympatho-excitation contributes to reduced miR-18a-5p causing increased HIF-1α …"
22,"miR-18a","Inhibition of miR-18a increases expression of estrogen receptor 1 and promotes apoptosis in human HTR8 trophoblasts","Y Yang, S Zhang, Y Li, B Han, Y Ma","2017",4,"… The mRNA expressions of miR-18a and ER1 were determined by reverse … of miR-18a 
was significantly up-regulated in miR-18a-transfected group, while down-regulated in miR-18a …"
22,"miR-18a","MicroRNAs miR-18a and miR-452 regulate the replication of enterovirus 71 by targeting the gene encoding VP3","Z Yang, Q Zhuo, W Qin, J Wang, L Wang, P Tien","2021",1,"… suggested that miR-18a and miR-452 repress the reproduction of EV71 virus by binding to 
VP3. Moreover, EV71 infection also affected the expression of endogenous miR-18a and miR-…"
22,"miR-18a","[PDF][PDF] Protective roles of miR-29a and miR-18a in liver fibrosis","KN Ramachandran","2013",1,"… miR-18a, which is increased in alcohol and hepatotoxin mediated liver fibrosis. miR-18a … miR-18a is downregulated by TGF-β, illustrating that TGF-β downregulates its own negative …"
23,"miR-18a","miR-18a-5p shuttled by mesenchymal stem cell-derived extracellular vesicles alleviates early brain injury following subarachnoid hemorrhage through blockade of the …","Y Zhang, J Liu, Y Zhou, Z Zou, C Xie, L Ma","2023",2,"… with miR-18a-5p mimic or miR-18a-5p inhibitor determined by RT-qPCR. e, Western blot 
of ENC1 protein in brain cortical neurons transfected with miR-18a-5p mimic or miR-18a-5p …"
23,"miR-18a","Inhibiting effect of miR-18a on expression of extracellular matrix-related genes of NIH-3T3 by targeting Notch2","HAO Jiaqi, WEN Jing, LIU Chuncheng","2022",1,"… miR18a 已被证明与矽肺密切相关,在动物矽肺模型中 miR-18a 表达上调[7],而在转化生长因子
-… )胁迫的成纤维细胞中 miR-18a 则表达下调[8].另有研究表明 miR-18a 可以调控纤维 化相关基因…"
23,"miR-18a","GW25-e2158 The changes of plasma miR-18a, miR-27b, miR-130a, miR-204 in patients with pulmonary arterial hypertension due to congenital heart disease","D Hailong, Y Xiao-Long","2014",2,"Objectives To detect the serum level of miR-18a, miR-27b, miR-130a and miR-204 in patients 
with pulmonary arterial hypertension due to congenital heart disease, and investigated the …"
23,"miR-18a","[HTML][HTML] Sodium hyaluronate promotes proliferation, autophagy, and migration of corneal epithelial cells by downregulating miR-18a in the course of corneal epithelial …","Y Guo, H Wang","2023",NA,"… that miR-18a was expressed at significantly lower levels in SH-treated human corneal epithelial 
cells (HCECs), indicating that miR-18a … As far as we know, a miR-18a plays carcinogenic …"
23,"miR-18a","miR-18a-5p reduces inflammatory response and human dermal microvascular endothelial cells permeability by targeting thrombospondin 1 in chronic idiopathic …","Y Zhang, Y Ye, Z Li, H Dai","2022",1,"… role and mechanism of miR18a-5p in CIU. StarBase and dual luciferase reporter gene 
assay confirmed that thrombospondin 1 (THBS1) was a direct target of miR-18a-5p. miR-18a-5p …"
24,"miR-18a","miR-18a-3p and Its Target Protein HuR May Regulate Myogenic Differentiation in Immune-Mediated Necrotizing Myopathy","J Lamb","2022",NA,"… of miR-18a-3p and its target RNA-binding protein HuR in IMNM. HuR and miR-18a-3p levels 
… Human myoblasts were transfected with small interfering RNA targeting HuR and miR-18a-…"
24,"miR-18a","MiR-18a-5p aggravates homocysteine-induced myocardial injury via autophagy.","J Yin, L Hu, X Han, L Chen, L Yu, Y Lu","2023",NA,"… This study aims to investigate the effects of miR-18a-5p on homocysteine (Hcy)-induced … 
with miR-18a-5p mimic alone, or combined treatment with Hcy and miR-18a-5p mimic/miR-18a-…"
24,"miR-18a","[PDF][PDF] Brune i, B.; Lanteri, G. Epigenetics in Canine Mammary Tumors: Upregulation of miR-18a and miR-18b Oncogenes Is Associated with Decreased ERS1 Target …","JM Abbate, F Arfuso, K Riolo","2023",NA,"… an important target mRNA for miR-18a and miR-18b, … correlation between the expression of miR-18a and miR-18b and their … It is noteworthy that the overexpression of miR-18a and miR-…"
24,"miR-18a","Oleanolic acid inhibits the malignant progression of CML cells through the miR-18a-5p/STK4 axis","B Xie, Y Lai, Y Xu, P Zhang","2023",NA,"… and miR-18a-5p. We treated K562 cells with it alone, miR-18a-5p mimic alone, and miR-18a-… 
At the same time, we generated an STK4 overexpression group, miR-18a-5p mimic group, …"
25,"miR-18a","[BOOK][B] Identification and clinical significance of two divergent regulators in thoracic malignancy: miR-18a and RUNX1T1","T He","2021",NA,"… miR-18a as a suppressor of PIAS3 expression that is … this chapter also show that inhibition 
of miR-18a can increase … of miR-18a, they do support our idea that miR-18a plays an …"
25,"miR-18a","miR-18a-5p promotes NPC cell proliferation, invasion, migration, and EMT by targeting SMAD2","P Li, J Xing, J Jiang, X Tian, X Liu, R Yao, L Wu","2020",NA,"… gene of miR-18a-5p, and SMAD2 could reverse the effect of miR-18a-… miR-18a-5p promotes 
NPC growth and metastasis in vivo. Conclusions Targeting SMAD2 downregulated miR-18a…"
25,"miR-18a","The microRNA miR-18a regulates TGFb and MAPK-1 pathways during photoreceptor regeneration","SM Taylor, P Moseley","2023",NA,"… through which miR-18a functions in the injured retina. … and pathway analysis between WT 
and miR-18a mutant retinas. RT-qPCR … if specific molecules are directly regulated by miR-18a. …"
25,"miR-18a","LncRNA PFAL suppresses TNF-α-induced inflammation by upregulating miR-18a in WI-38 cells","Y Xie, H Wang","2020",NA,"… miR-18a regulate JNK pathway in pneumonia is yet to be investigated. In the present study, miR18a … PFAL positively regulated miR-18a while inhibition of miR-18a inhibited the PFAL…"
25,"miR-18a","AMP-activated protein kinase regulates expression of macrophage migration inhibitory factor and MIR-18A in HUVEC","N Coban, AS Ozuynuk","2020",NA,"… that miR-18a is … miR-18a and MIF gene and to test the dependence of their expression on 
AMPK activity in HUVEC. Methods: In order to investigate the differential expression of miR-18a…"
25,"miR-18a","The MicroRNA miR-18a Links Proliferation and Inflammation During Photoreceptor Regeneration in the Injured Zebrafish Retina","E Magner, P Sandoval-Sanchez, AC Kramer","2021",NA,"… However, miR-18a has not been investigated in the context of in ammatory … if miR-18a 
governs photoreceptor regeneration by regulating in ammation. qPCR showed that miR-18a …"
26,"miR-18a","The microRNA miR-18a regulates photoreceptor regeneration and differentiation","SM Taylor, E Magner","2020",NA,"… The purpose of this study was to determine the role of the miRNA miR-18a in … that miR-18a 
mutants have more regenerated cones (but not rods) than WT. Finally, treatment of miR-18a …"
26,"miR-18a","Mechanism linking miR-18a-5p/SREBP1/PERK axis, ER stress and autophagy to the early stages of Nonalcoholic Fatty Liver Disease (NAFLD) induced by high fat …","G Petito, C Federica, M Nunzia, V Maria","2023",NA,"… cells transfected with mimic miR-18a-5p and subsequently … models the expression of miR-18a-5p was downregulated by … Taken together, our study reveals the involvement of miR-18a…"
26,"miR-18a","[PDF][PDF] miR-18a Contributes to Preeclampsia by Downregulating Smad2 (Full Length) and Reducing TGF-β Signaling.","X Peng, W Yongqing, P Chun, Z Yangyu","2020",NA,"… technology, we examined pri-miR-18a and miR-18a expression levels in the control and 
sPE placentas. The levels of pri-miR-18a and miR-18a were significantly downregulated in the …"
26,"miR-18a","[PDF][PDF] The miR-18a* microRNA functions as a potential tumor suppressor by targeting on K","WP Tsang, TT Kwok","2009",NA,"… expression of miR-18a* by transfection with miR-18a* precursor … upon miR-18a* repression 
was however rendered by the Ras inhibitor farnesylthiosalicylaic acid. In conclusion, miR18a…"
26,"miR-18a","[PDF][PDF] The microRNA miR-18a regulates NeuroD and photoreceptor differentiation","SM Taylor, PF Hitchcock","2016",NA,"… levels and in vitro dual luciferase assay showed that miR-18a directly … miR-18a, b and 
c by the miR-18a morpholino has a greater effect on NeuroD protein than mutation of miR-18a …"
26,"miR-18a","Up-regulation of miR-18a contributes to the epidermal necrolysis in severe drug eruptions","A Ichihara, M Jinnin, K Sakai, S Masuguchi","2013",NA,"… of BCL2L10, predicted target of miR-18a, was decreased in TEN… Serum miR-18a levels 
tended to be increased in TEN … -regulated BCL2L10 caused by miR-18a overexpression induce …"
27,"miR-18a","[PDF][PDF] miR-18a Impairs DNA Damage Response through Downregulation of Ataxia Telangiectasia Mutated","L Song, C Lin, Z Wu, H Gong, Y Zeng","2011",NA,"… of miR-18a. Furthermore, we demonstrated that overexpression of miR-18a downregulated 
… Taken together, these results suggest that miR-18a plays an important role in the regulation …"
27,"miR-18a","OP0017 The tnf-alpha-induced MIR-18A activates rheumatoid arthritis synovial fibroblast through a positive feedback loop in NF-KAPPA B signalling","M Trenkmann, M Brock, RE Gay, R Speich","2013",NA,"… , miR-18a repressed luciferase activity which was rescued when using the construct in which 
the miR-18a … mutated (n=4, p<0.05), proving that TNFAIP3 is a direct target of miR-18a. In …"
28,"miR-18a","Effect of PE Related miR-18a on Expression of Estrogen Receptor Alpha in HTR-8 Cells","Y Yang, Y XU, Y MA","2017",NA,"… The synthesized miR-18a (miR-18amimics,miR-18a inhibitor and blank carrier) were … 
RT-PCR detected the expression of miR-18a in the three groups.RT-PCR and Western-blot …"
28,"miR-18a","miR-18a-5p suppresses retinal neovascularization by targeting HIF-1α and FGF-1","JT Guan, Z Chi","2019",NA,"… found that miR-18a-5p was highly expressed in developing mouse retina. In order to explore 
the role of miR-18a-5p in … Conclusions : Our data suggests that miR-18a-5p inhibits retinal …"
28,"miR-18a","Structural basis for the recognition of pri‐mir‐18a by hnRNP A1","L Ding, JB Ma","2009",NA,"… We have identified a novel fragment in the terminal loop of pri-miR-18a that contains … 
The molecular mechanism for the facilitating of pri-miR-18a processing by hnRNP A1 are …"
28,"miR-18a","Plasma-exosomal miR-18a-3p regulates CITED2 expression to affect cumulus cells apoptosis and cell cycle distribution in polycystic ovary syndrome","X SUN, L YANG, X GONG","2021",NA,"… as a target of miR-18a-3p in CCs. Compared with NC group, overexpression of miR-18a-3p 
could … The effect of over-expressing miR-18a-3p could be partially reversed by up-regulating …"
28,"miR-18a","MiR-18a and miR-17 are positively correlated with circulating PD-1+ICOS+ follicular helper T cells after hepatitis B vaccination in a Chinese population.","XXJ Xu XiaoJia, LYL Li YuLian, LYP Liang YaPing","2018",NA,"… Our findings indicate that the miR-17-92 cluster contributes to antibody production, and miR-18a and miR-17 are involved in Tfh cells differentiation after HB vaccination. …"
28,"miR-18a","[CITATION][C] miR-18a counteracts AKT and ERK pathway activation to inhibit the proliferation of pancreatic progenitor cells","X Li, Z Zhang, Y Li, Y Zhao, W Zhai, L Yang, D Kong","2016",NA,""
29,"miR-18a","Abstract A01: MYC regulates glutathione depletion and glutamine utilization via miR-18a in vivo","B Anderton, A Balakrishnan, S Balakrishnan","2015",NA,"… , is attenuated by a MYC-regulated microRNA miR-18a. Loss of glutathione production is … 
MYC regulates glutathione depletion and glutamine utilization via miR-18a in vivo. [abstract]…"
29,"miR-18a","A miR-18a binding-site polymorphism in CDC42 3′UTR affects CDC42 mRNA expression in placentas and is associated with litter size in pigs.","LRZ Liu RuiZe, DDD Deng DaDong","2019",NA,"… In this study, we find that miR-18a and cell division cycle 42 (CDC42… to the miR-18a seed 
could influence miR-18a-related regulation of … These results suggest the miR-18a binding-site …"
29,"miR-18a","Influence of decidual natural killer cells with miR-18a on infiltration of human normal trophoblastic cells","Y Yang, GAO Yan, YAN Jia-jia, L Li-xia, Z Jin","2020",NA,"Objective To study the possibility of decidual natural killer (dNK) cells as a potential cell medium 
in direct contact with trophoblast cells in the maternal-fetal interface through its secreted …"
29,"miR-18a","Neurogenic Hypertension Mediated Mitochondrial Abnormality Leads to Cardiomyopathy: UPRmt and Norepinephrine-miR-Contribution of 18a-5p-HIF-1α Axis","SS Nandi, K Katsurada, SK Mahata","2022",NA,"… -5p and HIF-1α we transfected H9c2 cardiomyocytes with miR-18a-5p or anti-miR18a-5p 
mimic probes to elicit either miRNA gain or loss of function, respectively, and then examined …"
29,"miR-18a","Retraction notice to"" The long noncoding RNA CASC2 inhibits tumorigenesis through modulating the expression of PTEN by targeting miR-18a-5p in esophageal …","W Zhang, W He, J Gao, Y Wang","2018",NA,"Retraction notice to ""The long noncoding RNA CASC2 inhibits tumorigenesis through 
modulating the expression of PTEN by targeting miR-18a-5p in esophageal carcinoma"" [Experimental …"
29,"miR-18a","[CITATION][C] Let-7d and miR-18a as biomarkers of head and neck cancers","T Kolenda, A Teresiak, M Kapałczyńska, W Przybyła","2015",10,""
29,"miR-18a","miR-18a 对人主动脉内皮细胞血管生成能力的影响","","2012",4,"… /L miR-18a mimics和20 nmol/L miR-18a inhibitor转染至人主动脉内皮细胞,qRT-PCR法检测miR-18a表达情况并… 结果:转染48 h后,miR-18a mimics组miR-18a表达为对照组的608倍(P<0.05);…"
30,"miR-18a","[CITATION][C] Corrigendum to (LncRNA JPX regulates proliferation and apoptosis of nucleus pulposus cells by targeting the miR-18a-5p/HIF-1α/Hippo-YAP pathway).","H Yang, G Wang, J Liu, M Lin, J Chen","2021",1,"Corrigendum to (LncRNA JPX regulates proliferation and apoptosis of nucleus pulposus 
cells by targeting the miR-18a-5p/HIF-1α/Hippo-YAP pathway). - Abstract - Europe PMC …"
30,"miR-18a","[CITATION][C] MiR-18a impairs DNA damage response through down regulation of ataxia telangiectasia mutated kinase (ATM)","LB SONG, CY LIN","2015",3,""
30,"miR-18a","miR-18a 在前列腺癌患者血清中的表达及其临床意义","","2020",2,"… 分析miR-18a表达水平与前列腺癌Gleason分级,TNM分期及PSA的关系.通过分析受试者工作… 
)曲线判断miR-18a表达水平在前列腺癌诊断中的灵敏度和特异度.结果PCa患者血清miR-18a的…"
30,"miR-18a","[CITATION][C] Effects of hmgcs1 gene on skeletal muscle growth and development and regulated by mir-18a/b of pig","S Wei, T Zhonglin, T Lin, LK Chuzhao","2013",3,""
30,"miR-18a","[CITATION][C] The changes of plasma miR-18a, miR-27b, miR-130a, miR-204 in patients with pulmonary arterial hypertension due to congenital heart disease","H Dai, XL Yin","2014",2,""
31,"miR-18a","[CITATION][C] miR-18a enhancing radiosensitivity of A549 cells and its molecular mechanism","L Wu, JG Sun, R Xu","2013",2,""
31,"miR-18a","[CITATION][C] Diagnostic value and correlation of miRNA-499 and miR-18A in patients with acute myocardial infarction.","Q Liu, JY Zhao, HY Liu, TT Li, YX Guo","2021",1,"Diagnostic value and correlation of miRNA-499 and miR-18A in patients with acute 
myocardial infarction. - Abstract - Europe PMC … Diagnostic value and correlation of miRNA-499 …"
31,"miR-18a","[PDF][PDF] miR-18a-3p 在肝癌中的表达及其调控 ADCY1 表达对肝癌细胞侵袭及增殖的影响","","2022",1,"… miR-18a-3p 的靶基因,过表达ADCY1 能部分逆转miR-18a-3p 对肝癌细胞的上述作用, 同时,表达
上调的miR-18a… 结论:miR-18a-3p 可能在肝癌的发生发展中起了关键作用,其在肝癌中表达上调,…"
31,"miR-18a","[CITATION][C] JF Caceres The multifunctional RNA-binding protein hnRNP A1 is required for processing of miR-18a., 2007, 14","S Guil","1250",2,""
32,"miR-18a","[CITATION][C] Role of let-7d and miR-18a expression in biology, radio-and chemosensitivity of head and neck cancers","T Kolenda, A Teresiak, M Rucinski","5774",NA,""
32,"miR-18a","[CITATION][C] … miRNA target sites of known negative regulators of NFjB signalling suggested an important role for the miR-17 92 cluster (miR-17, miR-18a, miR-19a, miR …","L Salmena, L Poliseno, Y Tay, L Kats, PP Pandolfi","2011",3,""
32,"miR-18a","[CITATION][C] Determining the Mechanisms through which miR-18a Regulates Retinal Photoreceptor Regeneration in Danio rerio","S Talcott","S Talcott - ircommons.uwf.edu",NA,"Determining the Mechanisms through which miR-18a Regulates Retinal Photoreceptor 
Regeneration in Danio rerio - University of West Florida …"
32,"miR-18a","[CITATION][C] YAP/TAZ mediate interaction between the HIPPO and PI3K/Akt pathways by activating GAB2 via miR-18a","C Wang, F Weiwei, L Jiyong","2016",NA,""
33,"miR-18a","[CITATION][C] Upregulation of miR-18a is associated with keratinocyte apoptosis in toxic epidermal necrolysis","A Ichihara, M Jinnin, K Sakai","2013",NA,""
33,"miR-18a","[CITATION][C] Effect of MiR-18a on the Expression of MMP-2 and MMP-9 in Human Normal Trophoblast Cells","Y Yang, C Rui, W Wen-ying, LIU Cheng-juan","2019",NA,""
33,"miR-18a","[CITATION][C] THE TNF-ALPHA-INDUCED MIR-18A ACTIVATES RHEUMATOID ARTHRITIS SYNOVIAL FIBROBLAST THROUGH A POSITIVE FEEDBACK LOOP IN NF …","M Trenkmann, M Brock, RE Gay","2012",NA,""
33,"miR-18a","[CITATION][C] Jiang c, Li Z, Yang J, Mccarthy JB, She X, Zhang W, Ma J, et al: MiR-18a promotes malignant progression by impairing microRNA biogenesis in …","Z Luo, Y Dm","2013",2,""
33,"miR-18a","[CITATION][C] … : DC% 2BC1MXhtVSqsbrJ: Resilient phenotype in chronic mild stress paradigm is associated with altered expression levels of miR-18a-5p and serotonin …","D Zurawek, P Gruca, L Antkiewicz-Michaluk","2019",2,""
34,"miR-18a","[CITATION][C] … z, zhao G. The long noncoding RNA CASC2 inhibits tumorigenesis through modulating the expression of PTEN by targeting miR-18a-5p in esophageal …","W Zhang","2017",2,""
34,"miR-18a","[CITATION][C] MiR-18a Is Involved in Fetal Cardiac Response to Maternal Obesity","A Maloyan, T Koythong","2455",NA,""
34,"miR-18a","[CITATION][C] MYC regulates glutathione depletion and glutamine utilization via miR-18a in vivo","B Anderton, A Balakrishnan","2015",NA,""
34,"miR-18a","[CITATION][C] miR-18a 对人滋养细胞中再生蛋白 1 表达的影响","","2019",1,""
34,"miR-18a","反义 miR-18a 对乳腺癌细胞侵袭迁移的影响","","2014",1,"… 摘要:目的:分析miR-18a在乳腺癌组织中的表达情况;体外研究miR-18a反义… miR-18a的表达
;通过miR-18a ASO降低乳腺癌细胞中miR-18a的表达,采用Transwell实验和划痕实验观察miR-18a …"
34,"miR-18a","[PDF][PDF] miR-18a 对于成肌细胞胶原蛋白表达的影响","","2023",NA,"… 中对miR-18a 的功能进行进一步挖掘时发 现,虽然miR-18a 影响了细胞外基质相关基因的表 达
,但miR-18a 并不影响成肌细胞的迁移与成肌细 胞向骨的转分化. 由此可推测miR-18a 在骨骼肌…"
34,"miR-18a","血清 miR-18a 水平与抑郁症患者 HPA 轴功能亢进相关性分析.","","2018",2,"… 结论抑郁症患者血清miR⁃18a 表达显著升高,HPA 轴功能亢进;血清miR⁃18a 表达水平与抑郁
… 患 者血清miR⁃18a 表达水平,发现抑郁症患者血清miR⁃ 18a 水平显著上升,提示miR⁃18a 可能…"
34,"miR-18a","miR-18a 对肝癌细胞侵袭及迁移能力的影响及其机制","","2017",1,"… 转染miR-18a inhibitor组Dicer1蛋白表达水平较转染miR-18a inhibitor阴性对照组升高,差异… 
共转染Dicer siRNA+miR-18a inhibitor组Dicer1蛋白表达水平较Dicer siRNA阴性对照+miR-18a …"
35,"miR-18a","miR-18a 和 miR-21 在食管癌中的表达及其对食管癌的诊断价值.","","2019",2,"… [Abstract] Objective To investigate the expressional levels and diagnostic values of miR⁃18a 
and miR⁃21 in esophageal carcinoma. Methods The expressions of miR⁃18a and miR⁃…"
35,"miR-18a","miR-18a 对 A549 细胞的放射增敏作用及其机制","","2013",1,"… miR-18a对A549肺腺癌细胞放射敏感性的影响.方法qRT-PCR检测2 Gy X线照射A549细胞后miR-18a的变化;将人工合成的miR-18a… miR-18a对A549细胞放射敏感性的影响;同时检测过表达…"
35,"miR-18a","miR-18a 对结肠癌血管生成的影响","","2013",1,"… 方法以用合成的miR-18a模拟物转染人结肠癌细胞系SW620细胞.应用MTT法检测过表达miR-18a对
细胞增殖活性的影响.分别用稳转miR-18a的SW620细胞接种建立裸鼠人结肠癌移植瘤模型.…"
35,"miR-18a","先天性心脏病相关性肺动脉高压患者血 miR-18a, miR-27b, miR-130a, miR-204 水平研究","","2014",1,"… 血miR-18a,miR-27b,miR-130a表达水平显著上调,miR-204表达水平显著下调.随着肺动脉
压力的不断增高,血miR-18a,… 直线相关分析显示,先天性心脏病继发性肺动脉高压患者血miR-18a,miR-…"
35,"miR-18a","miR-18a 调节 HTR-8 细胞中雌激素受体 α 表达的研究","","2017",1,"… (miR-18a)在人正常滋养细胞(HTR8)中对雌激素受体α(ERα)表达的调控作用.方法:miR-18a前体
分子[miR-18a类似物(miR-18a mimics),miR-18a… 结论:在人正常滋养细胞中,miR-18a可能在转录…"
35,"miR-18a","MiR-18a 通过靶定 ATM 调节白血病细胞 HL-60 对 VP-16 和 VCR 化疗敏感性","","2015",1,"… miR-18a后,用相同浓度的VP-16和VCR处理时HL-60细胞存活率降低;荧光素酶活性检测表明
,miR-18a能够抑制ATM的荧光素酶活性;过表达miR-18a… 率降低;转染miR-18a inhibitor后,ATM表达…"
35,"miR-18a","[CITATION][C] 子痫前期相关 miRNA—miR-18a 的功能研究","","2011",1,""
35,"miR-18a","蜕膜 NK 细胞协同 miR-18a 对人正常滋养细胞浸润能力的影响","","2020",1,"… 染miR-18a前体分子,共分3组:miR-18a过表达组,miR-18a抑制组,NC组(对照组);将dNK与上述3组
HTR8细胞分别共培养;实时定量PCR(RT-qPCR)检测转染后HTR8细胞中miR-18a … 与miR-18a…"
35,"miR-18a","血清 miR-18a, miR-485-5p 对 HPV 阳性宫颈癌的诊断价值","","2023",NA,"… The ROC curves showed that the area under the curve (AUC) for miR-18a and miR-485-5p … 
of miR-18a and miR-485-5p alone (P < 0.05). Conclusion High expression of serum miR-18a …"
35,"miR-18a","子痫前期相关 miR-18a 对人正常滋养细胞浸润功能影响的研究","","2017",1,"子痫前期相关miR-18a对人正常滋养细胞浸润功能影响的研究-[维普官方网站]-www.cqvip.com-维普
网 … 子痫前期相关miR-18a对人正常滋养细胞浸润功能影响的研究 …"
36,"miR-18a","[HTML][HTML] MiR-18a-5p 通过介导自噬加重同型半胱氨酸诱导的心肌损伤","","2023",NA,"… 与对照组相比，Hcy或转染miR-18a-5p mimic单独处理，或转染miR-18a-5p mimic/miR-18a-5p 
mimic NC与Hcy联合干预均显著降低H9c2细胞的活力，增加H9c2细胞的凋亡率和ROS的生成，上调 …"
36,"miR-18a","[CITATION][C] miR-18a, miR-17 和 miR-20 在结直肠癌组织中表达增高","","2012",1,""
36,"miR-18a","Let-7d i miR-18a jako biomarkery w nowotworach głowy i szyi","T Kolenda, A Teresiak, M Kapałczyńska","2015",1,"… In this work, we collected data concerning two miRNAs: let-7d and miR-18a. We … MiR-18a 
może zachowywać się zarówno jak supresor, jak i onkogen. Zwiększona ekspresja miR-18a u …"
36,"miR-18a","VEGF, miR-18a 和 MCM7 在子宫肌瘤组织中的表达及临床意义","","2018",1,"… miR-18a的表达,并对表达结果进行比较分析.结果VEGF,MCM7,PR,ER在子宫肌瘤组织中的
阳性率明显高于正常子宫肌组织,而miR-18a… 明显正相关(P<0.05),与miR-18a呈明显负相关(P<0.05).…"
36,"miR-18a","VEGF, TNF-α, miR-18a 和 MCM7 在子宫肌瘤组织中的表达及临床意义","","2018",1,"… 阳性率均明显高于正常子宫肌层组织,miR-18a阳性率明显低于正常子宫肌层组织(… miR-18a呈
明显负相关;随着肿瘤大小增加以及肿瘤数目增多,VEGF,TNF-α,MCM7阳性率逐渐升高,而miR-18a…"
36,"miR-18a","尿路上皮癌相关 1 基因通过竞争性抑制 miR-18a 增强乳腺癌细胞的他莫昔芬治疗耐药","","2017",1,"… 乳腺癌细胞中UCA1和miR-18a的表达,用双荧光素酶报告实验验证miR-18a和UCA1 3'UTR区域… 
或敲减miR-18a,在他莫昔芬耐药的LCC9和BT474细胞中敲减UCA1或过表达miR-18a,CCK-8…"
36,"miR-18a","[CITATION][C] miR-18a 靶向 WNT2B 对子宫肌瘤细胞增殖和凋亡的影响研究","","2022",NA,""
36,"miR-18a","miR-18a, miR-92a 水平与宫颈癌患者淋巴结转移的相关性","","2022",NA,"… miR-18a,miR-92a水平比较,差异具有统计学意义(P<0.05);两组其他基线资料比较,差异无
统计学意义(P>0.05);Logistic回归分析结果显示,入院时血清miR-18a,… 癌患者入院时血清miR-18a,miR-…"
